date,time,PRICE_FAST_FAST_ON_PCAR,PRICE_PCAR_FAST_ON_PCAR,PRICE_INTC_INTC_ON_MU,PRICE_MU_INTC_ON_MU,PRICE_ISRG_ISRG_ON_PCAR,PRICE_PCAR_ISRG_ON_PCAR,PRICE_MELI_MELI_ON_TSLA,PRICE_TSLA_MELI_ON_TSLA,BETA_MELI_ON_TSLA,SPREAD_MELI_ON_TSLA,Z_MELI_ON_TSLA,BETA_ISRG_ON_PCAR,SPREAD_ISRG_ON_PCAR,Z_ISRG_ON_PCAR,BETA_INTC_ON_MU,SPREAD_INTC_ON_MU,Z_INTC_ON_MU,BETA_FAST_ON_PCAR,SPREAD_FAST_ON_PCAR,Z_FAST_ON_PCAR,market_close,SIGNAL_MELI_ON_TSLA,SIGNAL_ISRG_ON_PCAR,SIGNAL_INTC_ON_MU,SIGNAL_FAST_ON_PCAR,POS_MELI_ON_TSLA,POS_ISRG_ON_PCAR,POS_INTC_ON_MU,POS_FAST_ON_PCAR,POS_BETA_MELI_ON_TSLA,POS_BETA_ISRG_ON_PCAR,POS_BETA_INTC_ON_MU,POS_BETA_FAST_ON_PCAR,PAIR_BASE_MELI_ON_TSLA,PAIR_BASE_ISRG_ON_PCAR,PAIR_BASE_INTC_ON_MU,PAIR_BASE_FAST_ON_PCAR,PAIR_RET_MELI_ON_TSLA,PAIR_RET_ISRG_ON_PCAR,PAIR_RET_INTC_ON_MU,PAIR_RET_FAST_ON_PCAR,SL_MELI_ON_TSLA,SL_ISRG_ON_PCAR,SL_INTC_ON_MU,SL_FAST_ON_PCAR,LOSS_MELI_ON_TSLA,LOSS_ISRG_ON_PCAR,LOSS_INTC_ON_MU,LOSS_FAST_ON_PCAR,COOLDOWN_MELI_ON_TSLA,COOLDOWN_ISRG_ON_PCAR,COOLDOWN_INTC_ON_MU,COOLDOWN_FAST_ON_PCAR,CAPITAL_MELI_ON_TSLA,CAPITAL_ISRG_ON_PCAR,CAPITAL_INTC_ON_MU,CAPITAL_FAST_ON_PCAR,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-07-26,13:55:00.000000000,27.085,58.2133,53.845,76.485,320.0,58.2133,1615.02,216.4933,-10.317452371314527,3848.679311458707,2.0101486917475677,0.7252715765695029,277.77954813168657,-0.9817329399764075,0.42233674979580005,21.542573691868235,-0.015595772700211362,0.8627596273051192,-23.139085012201093,-2.7036652086040287,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,13:56:00.000000000,27.095,58.2133,53.78,76.38,320.0767,58.2133,1615.02,216.43,,,,0.7712056270144775,275.18227547291815,-1.0060617650327408,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,13:57:00.000000000,27.115,58.2133,53.76,76.34,320.595,58.2133,1614.22,216.38,-10.292506091646542,3841.312468110479,1.9980595440394469,0.8101262047454376,273.4348802052924,-1.0256587188890027,0.41739248423358366,21.89625775360822,0.016379657359027328,0.862646351981872,-23.10249088182631,-2.669761153740261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,13:58:00.000000000,27.115,58.2067,53.79,76.3585,320.595,58.2067,1609.06,216.5167,,,,0.8632378721174144,270.3487721490233,-1.0554992871940827,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,13:59:00.000000000,27.095,58.2,53.77,76.37,320.4033,58.2,1609.06,217.0833,-10.255430293794342,3835.342651096845,1.9871042054742432,0.923972621960437,266.62809340190256,-1.0911874779363513,0.41261988729029847,22.258219207639907,0.04910090598622423,0.863604670148618,-23.16679180264957,-2.643682578298383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:00:00.000000000,27.08,58.2,53.875,76.51,320.9333,58.2,1609.06,217.5967,,,,0.9778403367975677,264.0229923983815,-1.1201737158456415,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:01:00.000000000,27.07,58.2133,53.905,76.45,320.0567,58.2133,1614.465,217.3333,-10.207262469112424,3832.843036378351,1.9787988220958468,1.0444435927329265,259.25619180316033,-1.1663976160229776,0.4075489119581763,22.747885680797424,0.09383581688803637,0.863832092268655,-23.216516736862893,-2.6172960312032223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:02:00.000000000,27.0125,58.1867,54.03,76.67,319.9,58.1867,1614.75,217.5396,,,,1.1289233083456331,254.21167813428514,-1.2162324862812706,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:03:00.000000000,27.03,58.1467,54.065,76.7998,319.85,58.1467,1616.05,217.5832,-10.149816602504693,3824.4795757860993,1.966238463036721,1.2350102829082443,248.03822758281922,-1.2762770111458401,0.4011093155754939,23.25988478566518,0.14062465284739523,0.864063572935471,-23.212445356406953,-2.587994505984647,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:04:00.000000000,27.005,58.0933,54.045,76.71,319.07,58.0933,1616.71,217.6033,,,,1.4002169594781744,237.72677610794656,-1.3708440398258785,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:05:00.000000000,26.995,58.0933,54.02,76.71,319.0333,58.0933,1615.46,217.7867,-10.083671751462882,3811.5495946343212,1.950425676312237,1.5623782678837255,228.26959057035037,-1.4608093364652999,0.3951198661724573,23.710355065910804,0.18154252289253422,0.8642857021147065,-23.214208578660273,-2.5598601272863233,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:06:00.000000000,27.02,58.1167,54.085,76.7183,319.0467,58.1167,1615.46,218.22,,,,1.7138336755705836,219.44434242696704,-1.547342927013419,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:07:00.000000000,27.01,58.0867,54.0608,76.64,318.865,58.0867,1615.46,218.806,-9.979512995132357,3799.0373204129305,1.9350495379458315,1.896539457775646,208.7012814780234,-1.6518278022760564,0.389855311212921,24.182288948641734,0.22443441753304,0.8637532136341309,-23.16257379440167,-2.5289632665535535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:08:00.000000000,27.025,58.1,53.99,76.53,319.3217,58.1,1615.46,218.62,,,,2.0715954551739064,198.96200405439606,-1.7492232670231453,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:09:00.000000000,27.0,58.0333,54.015,76.48,319.56,58.0333,1615.46,219.1087,-9.865121479792004,3776.9939427793024,1.9128171379771925,2.277016446719159,187.41722144261303,-1.8632915099212322,0.3849274654273991,24.575747444112515,0.25984619956623445,0.8620210463685027,-23.025925990217225,-2.493343482660939,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:10:00.000000000,27.005,58.0067,53.95,76.4283,319.1567,58.0067,1618.1399,219.1767,,,,2.520229254452607,172.96651770574397,-2.003000453774776,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:11:00.000000000,27.015,58.02,53.89,76.33,319.2906,58.02,1612.52,218.8433,-9.762804214524763,3749.044291560507,1.8864493424494577,2.7414848533891827,160.2296488063596,-2.1263603355311775,0.38029123291788186,24.86237019137808,0.2850939420711418,0.8587125320357135,-22.807501108712103,-2.453388856143883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:12:00.000000000,27.015,58.0133,53.96,76.4,318.9333,58.0133,1613.65,219.0896,,,,2.975850538774512,146.2943899389126,-2.2582067515921183,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:13:00.000000000,27.035,58.0067,53.98,76.33,318.7633,58.0067,1613.12,219.0233,-9.65139797643884,3727.001034412957,1.8646080718347489,3.226034998296187,131.63165566433258,-2.390806443897354,0.37606596858403873,25.27488461798032,0.3222147842615164,0.8538134805521693,-22.49190242234552,-2.408261681346766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:14:00.000000000,27.03,58.0333,53.97,76.315,318.7633,58.0333,1613.57,219.25,,,,3.47493430635045,117.10139491927245,-2.517310739752953,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:15:00.000000000,27.015,58.0133,54.02,76.285,319.27,58.0133,1613.65,219.51,-9.517204663643861,3702.771595716464,1.8413441165934066,3.7001977311519516,104.60931896336245,-2.621609933702919,0.3720043032583112,25.641651725939735,0.3549485250690077,0.8505006702259464,-22.325350532018902,-2.37388578539908,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:16:00.000000000,27.0175,58.0525,53.985,76.44,319.31,58.0525,1610.1347,219.3333,,,,3.9029403824385476,92.73455344848622,-2.7161482669084225,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:17:00.000000000,27.025,58.04,53.985,76.32,318.9667,58.04,1613.785,219.2183,-9.396970554432505,3673.772910092751,1.8147910510163543,4.12085921430892,79.79203120151027,-2.816863020958074,0.3670687588151914,25.970312327224594,0.38401203295468006,0.8484192998180037,-22.217256161436936,-2.3441009670306685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:18:00.000000000,27.06,58.1067,54.045,76.34,319.0667,58.1067,1613.785,219.22,,,,4.306989639271222,68.80174512775889,-2.8954407175067636,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:19:00.000000000,27.045,58.08,54.01,76.3223,319.135,58.08,1613.12,219.2333,-9.277258540410815,3647.0040047674465,1.790060964001282,4.48875893548117,58.42788102725365,-2.9656107592013474,0.36203830662553943,26.37840375023359,0.4205479379997474,0.8468671434847789,-22.141043693595954,-2.3170459925372118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:20:00.000000000,27.045,58.06,54.04,76.32,318.7433,58.06,1614.8938,219.29,,,,4.689503734255493,46.47071318912606,-3.0472760703285937,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:21:00.000000000,27.035,58.0333,54.055,76.355,318.7821,58.0333,1614.8938,219.4333,-9.14610510826418,3621.8538260532664,1.7666862490361588,4.891915916972455,34.88807601556243,-3.123223198073785,0.35691807788512675,26.802520163081144,0.4585317586465859,0.8435317365950742,-21.91793032934292,-2.281398996609249,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:22:00.000000000,27.045,58.0134,54.105,76.37,318.7821,58.0134,1614.8938,219.23,,,,5.11077391307488,22.288728671221804,-3.205916006959442,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:23:00.000000000,27.0375,58.0267,54.145,76.325,318.7821,58.0267,1614.8938,219.2683,-9.027116462939693,3594.2542807307996,1.7417082280626972,5.32951456740624,9.527957051488386,-3.286823022838119,0.3521919196891521,27.26395172972547,0.49997504230123896,0.8397722709462176,-21.691713634514883,-2.246408908943923,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:24:00.000000000,27.04,57.98,54.19,76.31,318.7821,57.98,1614.8938,219.4383,,,,5.556690684383468,-3.3948258805534124,-3.3645187597769293,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:25:00.000000000,27.05,57.96,54.15,76.3299,318.7821,57.96,1614.8938,219.6267,-8.891442378480427,3567.6919478258073,1.7176565072230525,5.773344742723532,-15.840961288255926,-3.434846835169166,0.34773751023020977,27.60723061787911,0.530131701678941,0.8319161993867622,-21.167862916456738,-2.1937732910459204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:26:00.000000000,27.0375,57.9867,54.17,76.3831,318.7821,57.9867,1614.8938,219.7133,,,,5.992041739421755,-28.676626731327474,-3.505223863664357,,,,,,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:27:00.000000000,27.015,57.9533,54.12,76.235,318.79,57.9533,1614.8938,220.1233,-8.733771421776094,3537.400386807046,1.6910798795875996,6.2303635398577155,-42.28012733443609,-3.5779584698073266,0.3435184325284855,27.931872296190903,0.5584511850390669,0.8262301090649584,-20.867761379674256,-2.156192317626172,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:28:00.000000000,27.035,57.95,54.065,76.29,318.4,57.95,1614.8938,220.3754,,,,6.481099275161942,-57.17970299563456,-3.657286038712031,,,,,,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:29:00.000000000,27.0375,57.9933,54.155,76.3499,318.3267,57.9933,1613.6878,220.285,-8.572386489700547,3502.0559578836846,1.6610408904571081,6.7293170571384415,-71.92860288974674,-3.7282082318125376,0.3389930133809001,28.272917327669614,0.5882547340319693,0.8233309492796091,-20.710178740857152,-2.1281953045260806,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:30:00.000000000,27.045,58.0467,54.0926,76.3763,318.4677,58.0467,1613.6878,220.0667,,,,6.950050171939584,-84.95977731552551,-3.7783853657553403,,,,,,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:31:00.000000000,27.025,57.9267,54.205,76.435,318.7933,57.9267,1613.6878,220.0,-8.425552357083102,3467.3093185582825,1.6316292183489212,7.1877435730421535,-97.56896563254088,-3.8197866383461316,0.3342102877376563,28.659636656772236,0.6223097983263153,0.8162844209317375,-20.259662765986477,-2.082898814546985,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:32:00.000000000,27.03,57.8667,54.191,76.36,318.8667,57.8667,1613.6878,219.8947,,,,7.405798525688361,-109.68242154645071,-3.8523796753407,,,,,,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:33:00.000000000,27.01,57.85,54.21,76.4403,319.21,57.85,1609.01,220.0867,-8.285553434171492,3432.550113000471,1.6023991204509487,7.605415243257734,-120.76327182245996,-3.8726098800302,0.3293445897518836,29.034800755989096,0.655173513557015,0.8034909252874067,-19.471950027876478,-2.0180733205570753,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:34:00.000000000,27.015,57.8333,54.24,76.53,319.4167,57.8333,1609.01,220.1133,,,,7.7865239160424515,-130.9036735936579,-3.881576984989683,,,,,,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:35:00.000000000,27.02,57.8533,54.22,76.5799,319.4167,57.8533,1613.349,220.0233,-8.142381503792047,3404.8626483232883,1.5784288178503132,7.957585806622615,-140.95589894628012,-3.8873811842229773,0.3238745450289895,29.41771972913449,0.6886716249624875,0.7909628862815918,-18.739813148914816,-1.9579624723035622,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:36:00.000000000,27.03,57.8533,54.27,76.52,319.69,57.8533,1612.07,219.91,,,,8.066804793018504,-147.00127773193736,-3.8611062762910193,,,,,,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:37:00.000000000,27.035,57.8267,54.2105,76.38,319.58,57.8267,1612.07,219.85,-8.010179571379693,3373.1079787678254,1.5516868369125756,8.144323908098563,-151.37937533644322,-3.822763063813582,0.31892616602551366,29.85091943897127,0.7268265354878188,0.7759508126714637,-17.83567485910893,-1.888665206691519,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:38:00.000000000,27.035,57.8467,54.2361,76.47,319.58,57.8467,1610.65,219.8733,,,,8.240266819469278,-157.09224262579352,-3.7950211199270205,,,,,,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,14:39:00.000000000,27.03,57.8,54.225,76.44,319.9233,57.8,1610.65,220.1666,-7.866804967997186,3342.6577026670493,1.526034597761353,8.305299091022626,-160.12298746110775,-3.7479519313036254,0.3136688035975064,30.248156653006614,0.7614471371116083,0.7598484347622929,-16.88923952926053,-1.8181228165772239,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
