,number,value,datetime_start,datetime_complete,duration,params_ADP_CTAS_beta_win,params_ADP_CTAS_stop_loss,params_ADP_CTAS_trade_freq,params_ADP_CTAS_z_entry,params_ADP_CTAS_z_exit,params_ADP_CTAS_z_stop_scaler,params_ADP_CTAS_z_win,params_ALXN_CHTR_beta_win,params_ALXN_CHTR_stop_loss,params_ALXN_CHTR_trade_freq,params_ALXN_CHTR_z_entry,params_ALXN_CHTR_z_exit,params_ALXN_CHTR_z_stop_scaler,params_ALXN_CHTR_z_win,params_AMD_CMCSA_beta_win,params_AMD_CMCSA_stop_loss,params_AMD_CMCSA_trade_freq,params_AMD_CMCSA_z_entry,params_AMD_CMCSA_z_exit,params_AMD_CMCSA_z_stop_scaler,params_AMD_CMCSA_z_win,params_AMD_PTON_beta_win,params_AMD_PTON_stop_loss,params_AMD_PTON_trade_freq,params_AMD_PTON_z_entry,params_AMD_PTON_z_exit,params_AMD_PTON_z_stop_scaler,params_AMD_PTON_z_win,params_CMCSA_PTON_beta_win,params_CMCSA_PTON_stop_loss,params_CMCSA_PTON_trade_freq,params_CMCSA_PTON_z_entry,params_CMCSA_PTON_z_exit,params_CMCSA_PTON_z_stop_scaler,params_CMCSA_PTON_z_win,params_CMCSA_QCOM_beta_win,params_CMCSA_QCOM_stop_loss,params_CMCSA_QCOM_trade_freq,params_CMCSA_QCOM_z_entry,params_CMCSA_QCOM_z_exit,params_CMCSA_QCOM_z_stop_scaler,params_CMCSA_QCOM_z_win,params_CMCSA_SPLK_beta_win,params_CMCSA_SPLK_stop_loss,params_CMCSA_SPLK_trade_freq,params_CMCSA_SPLK_z_entry,params_CMCSA_SPLK_z_exit,params_CMCSA_SPLK_z_stop_scaler,params_CMCSA_SPLK_z_win,params_CMCSA_XLNX_beta_win,params_CMCSA_XLNX_stop_loss,params_CMCSA_XLNX_trade_freq,params_CMCSA_XLNX_z_entry,params_CMCSA_XLNX_z_exit,params_CMCSA_XLNX_z_stop_scaler,params_CMCSA_XLNX_z_win,params_CPRT_ISRG_beta_win,params_CPRT_ISRG_stop_loss,params_CPRT_ISRG_trade_freq,params_CPRT_ISRG_z_entry,params_CPRT_ISRG_z_exit,params_CPRT_ISRG_z_stop_scaler,params_CPRT_ISRG_z_win,params_FOXA_XLNX_beta_win,params_FOXA_XLNX_stop_loss,params_FOXA_XLNX_trade_freq,params_FOXA_XLNX_z_entry,params_FOXA_XLNX_z_exit,params_FOXA_XLNX_z_stop_scaler,params_FOXA_XLNX_z_win,params_FOX_XLNX_beta_win,params_FOX_XLNX_stop_loss,params_FOX_XLNX_trade_freq,params_FOX_XLNX_z_entry,params_FOX_XLNX_z_exit,params_FOX_XLNX_z_stop_scaler,params_FOX_XLNX_z_win,params_INTC_MU_beta_win,params_INTC_MU_stop_loss,params_INTC_MU_trade_freq,params_INTC_MU_z_entry,params_INTC_MU_z_exit,params_INTC_MU_z_stop_scaler,params_INTC_MU_z_win,params_JD_CTAS_beta_win,params_JD_CTAS_stop_loss,params_JD_CTAS_trade_freq,params_JD_CTAS_z_entry,params_JD_CTAS_z_exit,params_JD_CTAS_z_stop_scaler,params_JD_CTAS_z_win,params_PTON_SGEN_beta_win,params_PTON_SGEN_stop_loss,params_PTON_SGEN_trade_freq,params_PTON_SGEN_z_entry,params_PTON_SGEN_z_exit,params_PTON_SGEN_z_stop_scaler,params_PTON_SGEN_z_win,params_PTON_XLNX_beta_win,params_PTON_XLNX_stop_loss,params_PTON_XLNX_trade_freq,params_PTON_XLNX_z_entry,params_PTON_XLNX_z_exit,params_PTON_XLNX_z_stop_scaler,params_PTON_XLNX_z_win,params_QCOM_CTAS_beta_win,params_QCOM_CTAS_stop_loss,params_QCOM_CTAS_trade_freq,params_QCOM_CTAS_z_entry,params_QCOM_CTAS_z_exit,params_QCOM_CTAS_z_stop_scaler,params_QCOM_CTAS_z_win,params_ROST_CTAS_beta_win,params_ROST_CTAS_stop_loss,params_ROST_CTAS_trade_freq,params_ROST_CTAS_z_entry,params_ROST_CTAS_z_exit,params_ROST_CTAS_z_stop_scaler,params_ROST_CTAS_z_win,params_SBUX_CTAS_beta_win,params_SBUX_CTAS_stop_loss,params_SBUX_CTAS_trade_freq,params_SBUX_CTAS_z_entry,params_SBUX_CTAS_z_exit,params_SBUX_CTAS_z_stop_scaler,params_SBUX_CTAS_z_win,params_TSLA_CTAS_beta_win,params_TSLA_CTAS_stop_loss,params_TSLA_CTAS_trade_freq,params_TSLA_CTAS_z_entry,params_TSLA_CTAS_z_exit,params_TSLA_CTAS_z_stop_scaler,params_TSLA_CTAS_z_win,params_VRTX_CHKP_beta_win,params_VRTX_CHKP_stop_loss,params_VRTX_CHKP_trade_freq,params_VRTX_CHKP_z_entry,params_VRTX_CHKP_z_exit,params_VRTX_CHKP_z_stop_scaler,params_VRTX_CHKP_z_win,params_buffer_capital,params_pairs_to_trade,state
120,120,2.604466070664142,2025-06-21 19:16:37.781582,2025-06-21 19:16:43.886525,0 days 00:00:06.104943,,,,,,,,5632.0,0.01,2m,1.8,1.0,2.0,904.0,,,,,,,,8024.0,0.02,3m,1.8,0.8,0.5,872.0,7520.0,0.015,3m,1.2,0.8,2.0,384.0,4288,0.02,4m,2.0,0.8,1.5,432,,,,,,,,2160.0,0.015,5m,2.0,0.8,1.5,608.0,2936.0,0.02,1m,1.4,0.0,2.0,112.0,6016.0,0.02,5m,1.0,0.0,2.0,744.0,6592.0,0.015,2m,2.6,0.6000000000000001,2.0,880.0,1672.0,0.015,1m,2.0,0.2,1.0,216.0,7640.0,0.02,2m,3.0,0.8,1.5,928.0,,,,,,,,7056.0,0.01,5m,3.0,0.6000000000000001,2.0,808.0,6144.0,0.01,3m,1.0,1.0,1.5,840.0,6728.0,0.02,3m,1.2,0.0,1.0,944.0,,,,,,,,,,,,,,,4072.0,0.02,2m,1.2,0.0,0.5,976.0,0.1,14,COMPLETE
121,121,3.2447317701085887,2025-06-21 19:16:43.968983,2025-06-21 19:16:50.739764,0 days 00:00:06.770781,,,,,,,,6520.0,0.01,2m,1.6,1.0,2.0,744.0,,,,,,,,8192.0,0.02,3m,2.0,0.8,0.5,944.0,7832.0,0.015,3m,1.0,0.8,2.0,336.0,3952,0.02,4m,2.4000000000000004,0.8,1.5,400,,,,,,,,2488.0,0.015,5m,1.6,0.8,1.5,496.0,2640.0,0.02,1m,1.2,0.0,2.0,120.0,5944.0,0.02,5m,1.0,0.0,2.0,792.0,5864.0,0.015,2m,2.6,0.6000000000000001,2.0,856.0,2392.0,0.015,1m,2.0,0.2,1.0,88.0,7056.0,0.02,2m,2.8,0.8,1.5,944.0,,,,,,,,6576.0,0.01,5m,3.0,0.6000000000000001,2.0,648.0,6504.0,0.01,3m,1.0,1.0,1.5,824.0,6032.0,0.02,3m,1.4,0.0,1.0,976.0,,,,,,,,7664.0,0.015,3m,2.8,1.0,2.0,840.0,3232.0,0.02,2m,1.4,0.0,0.5,936.0,0.05,15,COMPLETE
122,122,2.395089300670155,2025-06-21 19:16:50.834249,2025-06-21 19:16:57.558911,0 days 00:00:06.724662,,,,,,,,6608.0,0.01,2m,1.6,1.0,2.0,728.0,,,,,,,,7976.0,0.02,3m,2.0,0.8,0.5,944.0,7864.0,0.015,3m,1.0,0.8,2.0,352.0,4312,0.02,4m,2.4000000000000004,0.8,1.5,400,,,,,,,,2360.0,0.015,5m,1.8,0.8,1.5,512.0,2480.0,0.02,1m,1.2,0.0,2.0,128.0,5872.0,0.02,5m,1.0,0.0,2.0,840.0,6264.0,0.015,2m,2.6,0.6000000000000001,2.0,856.0,2416.0,0.015,1m,2.0,0.2,1.0,88.0,6920.0,0.02,2m,2.8,0.8,1.5,944.0,,,,,,,,6592.0,0.01,5m,3.0,0.6000000000000001,2.0,696.0,6376.0,0.01,3m,1.0,1.0,1.5,800.0,6272.0,0.02,3m,1.4,0.0,1.0,968.0,,,,,,,,7936.0,0.015,3m,2.8,1.0,2.0,840.0,3256.0,0.02,2m,1.2,0.0,0.5,1000.0,0.05,15,COMPLETE
123,123,3.483005350625465,2025-06-21 19:16:57.654714,2025-06-21 19:17:04.223095,0 days 00:00:06.568381,,,,,,,,6408.0,0.01,2m,1.4,1.0,2.0,776.0,,,,,,,,8104.0,0.02,3m,2.0,0.8,0.5,992.0,8184.0,0.015,3m,1.2,0.8,2.0,288.0,3912,0.02,4m,2.4000000000000004,0.8,1.5,320,,,,,,,,2544.0,0.015,5m,1.8,0.8,1.5,544.0,2760.0,0.02,1m,1.4,0.0,2.0,64.0,6616.0,0.02,5m,1.0,0.0,2.0,696.0,5792.0,0.015,2m,2.6,0.6000000000000001,2.0,792.0,2120.0,0.015,1m,1.8,0.2,1.0,112.0,6904.0,0.02,2m,2.8,0.8,1.5,880.0,,,,,,,,7920.0,0.01,5m,3.0,0.6000000000000001,2.0,776.0,6728.0,0.01,3m,1.0,1.0,1.5,872.0,5976.0,0.02,3m,1.2,0.0,1.0,1024.0,,,,,,,,,,,,,,,3040.0,0.02,2m,1.4,0.0,0.5,928.0,0.05,14,COMPLETE
124,124,2.7613970022355683,2025-06-21 19:17:04.312027,2025-06-21 19:17:11.287742,0 days 00:00:06.975715,,,,,,,,6464.0,0.01,2m,1.4,1.0,2.0,760.0,,,,,,,,8056.0,0.02,3m,2.0,0.8,0.5,1000.0,8184.0,0.015,3m,1.2,0.8,2.0,304.0,3920,0.02,4m,2.2,0.8,1.5,320,,,,,,,,2584.0,0.015,5m,2.0,0.8,1.5,584.0,2728.0,0.02,1m,1.4,0.0,2.0,64.0,6544.0,0.02,5m,1.0,0.0,2.0,696.0,5752.0,0.015,2m,2.6,0.6000000000000001,2.0,800.0,2112.0,0.015,1m,1.8,0.2,1.0,152.0,8144.0,0.02,2m,2.8,0.8,1.5,856.0,7424.0,0.02,4m,2.8,1.0,2.0,880.0,7376.0,0.01,5m,3.0,0.6000000000000001,2.0,648.0,6936.0,0.01,3m,1.0,1.0,1.5,832.0,6576.0,0.02,3m,1.2,0.0,1.0,1016.0,,,,,,,,7688.0,0.015,3m,2.6,0.8,2.0,832.0,3008.0,0.02,2m,1.4,0.0,0.5,920.0,0.05,16,COMPLETE
125,125,3.1702771896741844,2025-06-21 19:17:11.371623,2025-06-21 19:17:17.948420,0 days 00:00:06.576797,,,,,,,,6984.0,0.01,2m,1.2,1.0,2.0,800.0,,,,,,,,8184.0,0.02,3m,2.0,0.8,0.5,920.0,8016.0,0.015,3m,1.2,0.8,2.0,408.0,3904,0.02,4m,2.4000000000000004,0.8,1.5,336,,,,,,,,2456.0,0.015,5m,1.8,0.8,1.5,568.0,2944.0,0.02,1m,1.2,0.0,2.0,168.0,6368.0,0.02,5m,1.0,0.0,2.0,608.0,5864.0,0.015,2m,2.6,0.6000000000000001,2.0,840.0,2704.0,0.015,1m,2.0,0.2,1.0,112.0,6856.0,0.02,2m,2.8,0.8,1.5,816.0,,,,,,,,7984.0,0.01,5m,3.0,0.6000000000000001,2.0,736.0,6656.0,0.01,3m,1.0,1.0,1.5,752.0,5944.0,0.02,3m,1.4,0.0,1.0,976.0,,,,,,,,,,,,,,,3152.0,0.02,2m,1.4,0.0,0.5,928.0,0.05,14,COMPLETE
126,126,2.659519922037359,2025-06-21 19:17:18.039790,2025-06-21 19:17:24.378094,0 days 00:00:06.338304,,,,,,,,7128.0,0.01,2m,1.4,1.0,2.0,824.0,,,,,,,,7840.0,0.02,3m,1.8,0.8,0.5,912.0,7592.0,0.015,3m,1.0,0.8,2.0,408.0,3592,0.02,4m,2.0,0.8,1.5,280,,,,,,,,2496.0,0.015,5m,1.8,0.8,1.5,528.0,2400.0,0.02,1m,1.2,0.0,2.0,176.0,6160.0,0.02,5m,1.0,0.0,2.0,592.0,5544.0,0.015,2m,2.6,0.6000000000000001,2.0,840.0,2296.0,0.015,1m,1.8,0.2,1.0,104.0,6896.0,0.02,2m,2.8,0.8,1.5,880.0,,,,,,,,8096.0,0.01,5m,3.0,0.6000000000000001,2.0,720.0,6632.0,0.01,3m,1.0,1.0,1.5,816.0,5920.0,0.02,3m,1.4,0.0,1.0,1000.0,,,,,,,,,,,,,,,3128.0,0.02,2m,1.4,0.2,0.5,944.0,0.05,14,COMPLETE
127,127,-2.5680901359203734,2025-06-21 19:17:24.475597,2025-06-21 19:17:31.502144,0 days 00:00:07.026547,,,,,,,,6776.0,0.01,2m,1.2,1.0,2.0,784.0,,,,,,,,2792.0,0.02,3m,2.2,0.8,0.5,944.0,8048.0,0.015,3m,1.0,0.8,2.0,296.0,3280,0.02,4m,2.4000000000000004,0.8,1.5,368,,,,,,,,2248.0,0.015,2m,1.8,0.8,1.5,552.0,2832.0,0.02,1m,1.4,0.0,2.0,216.0,6400.0,0.02,1m,1.0,0.0,2.0,560.0,5928.0,0.015,2m,2.4000000000000004,0.6000000000000001,2.0,904.0,2040.0,0.015,1m,2.0,0.2,1.0,64.0,7536.0,0.02,2m,3.0,0.8,1.5,832.0,,,,,,,,7896.0,0.01,5m,3.0,0.4,2.0,736.0,7704.0,0.01,3m,1.0,1.0,1.5,736.0,6368.0,0.02,3m,1.2,0.0,1.0,976.0,,,,,,,,7840.0,0.015,3m,2.4000000000000004,1.0,2.0,768.0,2632.0,0.02,2m,1.4,0.0,0.5,1016.0,0.1,15,COMPLETE
128,128,0.23869792218851574,2025-06-21 19:17:31.584198,2025-06-21 19:17:38.726905,0 days 00:00:07.142707,,,,,,,,6064.0,0.01,2m,1.2,1.0,2.0,872.0,,,,,,,,7744.0,0.02,3m,2.0,0.8,0.5,880.0,7768.0,0.015,3m,1.2,0.8,2.0,360.0,3952,0.02,4m,2.2,0.8,1.5,392,,,,,,,,2008.0,0.015,5m,2.0,0.8,1.5,592.0,2584.0,0.02,1m,1.0,0.0,2.0,144.0,6680.0,0.02,5m,1.0,0.0,2.0,616.0,6424.0,0.015,2m,2.8,0.6000000000000001,2.0,824.0,1704.0,0.015,1m,2.0,0.2,1.0,120.0,6720.0,0.02,2m,3.0,0.8,1.5,960.0,7968.0,0.02,1m,3.0,0.8,2.0,168.0,7856.0,0.01,5m,3.0,0.6000000000000001,2.0,784.0,7368.0,0.01,3m,1.0,1.0,1.5,880.0,5760.0,0.02,3m,1.0,0.0,1.0,1024.0,,,,,,,,7304.0,0.015,3m,3.0,0.6000000000000001,2.0,1008.0,3664.0,0.02,2m,1.4,0.0,0.5,968.0,0.05,16,COMPLETE
129,129,0.6089407982975632,2025-06-21 19:17:38.818274,2025-06-21 19:17:45.966566,0 days 00:00:07.148292,,,,,,,,7256.0,0.01,2m,1.6,0.8,2.0,712.0,,,,,,,,7952.0,0.02,3m,2.0,0.8,0.5,1008.0,7400.0,0.015,3m,1.0,0.8,2.0,392.0,3960,0.02,4m,2.4000000000000004,0.6000000000000001,1.5,424,,,,,,,,2392.0,0.015,5m,1.8,0.8,1.5,544.0,2992.0,0.02,1m,1.2,0.0,2.0,104.0,6872.0,0.02,3m,1.0,0.0,2.0,656.0,5728.0,0.015,2m,2.6,0.6000000000000001,2.0,864.0,2576.0,0.015,1m,2.0,0.0,1.0,240.0,6536.0,0.02,2m,2.8,0.8,1.5,872.0,,,,,,,,7688.0,0.01,5m,3.0,0.6000000000000001,2.0,688.0,6440.0,0.01,3m,1.2,1.0,1.5,768.0,6208.0,0.02,3m,1.6,0.0,1.0,992.0,,,,,,,,8192.0,0.015,3m,2.4000000000000004,0.8,2.0,944.0,3272.0,0.02,2m,1.6,0.0,0.5,984.0,0.1,15,COMPLETE
130,130,0.19443801960107399,2025-06-21 19:17:46.063549,2025-06-21 19:17:52.175519,0 days 00:00:06.111970,,,,,,,,5632.0,0.01,2m,1.2,1.0,2.0,672.0,,,,,,,,8112.0,0.02,3m,1.8,0.8,0.5,928.0,7904.0,0.015,3m,1.2,0.8,2.0,264.0,3680,0.02,4m,2.2,0.8,1.5,448,,,,,,,,1728.0,0.015,1m,1.6,0.8,1.5,656.0,3264.0,0.02,1m,1.4,0.0,2.0,200.0,5968.0,0.02,5m,1.2,0.0,2.0,672.0,6744.0,0.015,2m,2.8,0.6000000000000001,2.0,768.0,2328.0,0.015,1m,1.8,0.2,1.0,192.0,6928.0,0.02,2m,2.8,0.6000000000000001,1.5,904.0,,,,,,,,7072.0,0.01,5m,3.0,0.6000000000000001,2.0,784.0,6776.0,0.01,3m,1.2,1.0,1.5,848.0,6040.0,0.02,3m,1.4,0.0,1.0,944.0,,,,,,,,,,,,,,,3824.0,0.02,2m,1.2,0.2,0.5,920.0,0.05,14,COMPLETE
131,131,2.1217631523070573,2025-06-21 19:17:52.263917,2025-06-21 19:17:58.045342,0 days 00:00:05.781425,,,,,,,,,,,,,,,,,,,,,,8184.0,0.02,3m,2.0,0.8,0.5,968.0,8192.0,0.015,3m,1.2,0.8,2.0,464.0,4464,0.02,4m,2.4000000000000004,0.8,1.5,344,,,,,,,,2936.0,0.015,5m,1.6,0.8,1.5,568.0,3120.0,0.02,1m,1.2,0.0,2.0,64.0,5736.0,0.02,5m,1.0,0.0,2.0,768.0,6256.0,0.015,2m,2.6,0.6000000000000001,2.0,808.0,2736.0,0.015,1m,2.0,0.2,1.0,168.0,7080.0,0.02,2m,2.6,0.8,1.5,792.0,,,,,,,,6320.0,0.01,5m,3.0,0.6000000000000001,2.0,760.0,6048.0,0.01,3m,1.0,1.0,1.5,864.0,6104.0,0.02,3m,1.4,0.0,1.0,960.0,,,,,,,,,,,,,,,3448.0,0.02,2m,1.4,0.0,0.5,912.0,0.1,13,COMPLETE
132,132,2.944261366364852,2025-06-21 19:17:58.137855,2025-06-21 19:18:04.099158,0 days 00:00:05.961303,,,,,,,,,,,,,,,,,,,,,,7872.0,0.02,3m,2.0,0.8,0.5,984.0,7992.0,0.015,3m,1.2,0.8,2.0,328.0,4208,0.02,4m,2.4000000000000004,0.8,1.5,304,,,,,,,,2720.0,0.015,5m,1.8,0.8,1.5,512.0,3464.0,0.02,1m,1.4,0.0,2.0,136.0,6256.0,0.02,5m,1.2,0.0,2.0,792.0,6040.0,0.015,2m,2.6,0.6000000000000001,2.0,784.0,2936.0,0.015,1m,2.0,0.2,1.0,88.0,7528.0,0.02,2m,2.6,0.8,1.5,816.0,,,,,,,,7592.0,0.01,5m,3.0,0.6000000000000001,2.0,736.0,5896.0,0.01,3m,1.0,1.0,1.5,824.0,6448.0,0.02,3m,1.2,0.0,1.0,928.0,,,,,,,,,,,,,,,3032.0,0.02,2m,1.6,0.0,0.5,944.0,0.15000000000000002,13,COMPLETE
133,133,0.1636257991463046,2025-06-21 19:18:04.179060,2025-06-21 19:18:10.276236,0 days 00:00:06.097176,,,,,,,,7448.0,0.01,2m,1.8,0.8,2.0,776.0,,,,,,,,7896.0,0.02,3m,2.2,0.8,0.5,992.0,7624.0,0.015,3m,1.2,0.8,2.0,216.0,4216,0.02,4m,2.4000000000000004,0.8,1.5,304,,,,,,,,2680.0,0.015,5m,1.8,1.0,1.5,736.0,3768.0,0.02,1m,1.4,0.0,2.0,144.0,6256.0,0.02,5m,1.2,0.0,2.0,728.0,5848.0,0.015,2m,2.4000000000000004,0.6000000000000001,2.0,776.0,2952.0,0.015,1m,2.0,0.2,1.0,88.0,7440.0,0.02,2m,2.8,0.8,1.5,824.0,,,,,,,,8184.0,0.01,5m,3.0,0.6000000000000001,2.0,648.0,7088.0,0.01,3m,1.0,1.0,1.5,832.0,6792.0,0.02,3m,1.2,0.0,1.0,1000.0,,,,,,,,,,,,,,,3048.0,0.02,2m,1.6,0.0,0.5,944.0,0.05,14,COMPLETE
134,134,2.4632091090111556,2025-06-21 19:18:10.365396,2025-06-21 19:18:16.998831,0 days 00:00:06.633435,,,,,,,,6080.0,0.01,2m,1.6,1.0,2.0,808.0,,,,,,,,7760.0,0.02,4m,2.0,0.8,0.5,1024.0,8048.0,0.015,3m,1.0,0.8,2.0,320.0,3440,0.02,4m,2.4000000000000004,0.8,1.5,360,,,,,,,,2504.0,0.015,5m,2.0,0.8,1.5,504.0,4056.0,0.02,1m,1.2,0.0,2.0,272.0,6576.0,0.02,5m,1.0,0.0,2.0,704.0,5400.0,0.015,2m,2.6,0.6000000000000001,2.0,880.0,2600.0,0.015,1m,2.0,0.2,1.0,136.0,6688.0,0.02,2m,2.6,0.8,1.5,856.0,,,,,,,,7952.0,0.01,5m,3.0,0.6000000000000001,2.0,736.0,6192.0,0.01,3m,1.0,1.0,1.5,800.0,6448.0,0.02,3m,1.4,0.0,1.0,976.0,,,,,,,,6496.0,0.015,3m,2.8,1.0,2.0,824.0,4320.0,0.02,2m,1.6,0.0,0.5,1000.0,0.05,15,COMPLETE
135,135,2.2421808226604094,2025-06-21 19:18:17.076828,2025-06-21 19:18:23.085179,0 days 00:00:06.008351,,,,,,,,6368.0,0.01,2m,2.0,0.8,2.0,888.0,,,,,,,,7672.0,0.02,3m,1.8,0.8,0.5,904.0,7800.0,0.015,3m,1.2,0.8,2.0,408.0,4000,0.02,4m,1.8,0.8,1.5,256,,,,,,,,2784.0,0.015,5m,1.8,0.8,1.5,536.0,3368.0,0.02,1m,1.4,0.0,2.0,128.0,6360.0,0.02,5m,1.2,0.0,2.0,688.0,6528.0,0.015,2m,2.6,0.6000000000000001,2.0,840.0,2224.0,0.015,1m,1.8,0.2,1.0,216.0,7816.0,0.02,2m,3.0,0.8,1.0,920.0,,,,,,,,7520.0,0.01,5m,3.0,0.4,2.0,712.0,6304.0,0.01,3m,1.2,1.0,1.5,760.0,6328.0,0.02,3m,1.2,0.0,1.0,960.0,,,,,,,,,,,,,,,3960.0,0.02,2m,1.2,0.0,0.5,960.0,0.15000000000000002,14,COMPLETE
136,136,1.5941672876420734,2025-06-21 19:18:23.175501,2025-06-21 19:18:29.682489,0 days 00:00:06.506988,,,,,,,,6800.0,0.01,2m,1.4,1.0,2.0,744.0,,,,,,,,8016.0,0.02,3m,2.0,0.8,0.5,952.0,8016.0,0.015,3m,1.2,0.8,2.0,376.0,4104,0.02,4m,2.4000000000000004,0.8,1.5,416,,,,,,,,2192.0,0.015,5m,1.8,0.8,1.5,488.0,2104.0,0.02,1m,1.0,0.0,2.0,168.0,6088.0,0.02,5m,1.0,0.0,2.0,808.0,6120.0,0.015,2m,2.6,0.6000000000000001,2.0,792.0,2432.0,0.015,1m,1.0,0.2,1.0,256.0,7832.0,0.02,2m,2.8,0.8,1.5,992.0,,,,,,,,7200.0,0.01,5m,3.0,0.6000000000000001,2.0,608.0,6544.0,0.01,2m,1.0,1.0,1.5,896.0,6608.0,0.02,3m,1.2,0.0,1.0,936.0,,,,,,,,7752.0,0.015,3m,2.6,0.6000000000000001,2.0,688.0,3592.0,0.02,2m,1.4,0.0,0.5,936.0,0.1,15,COMPLETE
137,137,1.9737699758924179,2025-06-21 19:18:29.782568,2025-06-21 19:18:36.119378,0 days 00:00:06.336810,,,,,,,,5832.0,0.01,1m,1.0,1.0,2.0,920.0,,,,,,,,7576.0,0.02,1m,2.0,0.8,0.5,840.0,7496.0,0.015,3m,1.0,0.8,2.0,344.0,4552,0.02,4m,2.2,0.8,1.5,288,,,,,,,,2664.0,0.015,5m,1.6,0.8,1.5,512.0,3536.0,0.02,1m,1.4,0.0,2.0,104.0,7048.0,0.02,5m,1.2,0.0,2.0,720.0,5632.0,0.015,2m,2.6,0.6000000000000001,2.0,816.0,1976.0,0.015,1m,2.0,0.0,1.0,120.0,7328.0,0.02,2m,2.6,0.8,1.5,808.0,,,,,,,,7776.0,0.01,5m,3.0,0.6000000000000001,2.0,792.0,6776.0,0.01,3m,1.0,1.0,1.5,792.0,5952.0,0.02,3m,1.4,0.0,1.0,152.0,,,,,,,,,,,,,,,2704.0,0.02,2m,1.4,0.0,0.5,992.0,0.05,14,COMPLETE
138,138,-0.8448047520346637,2025-06-21 19:18:36.214323,2025-06-21 19:18:42.068162,0 days 00:00:05.853839,,,,,,,,,,,,,,,,,,,,,,5040.0,0.02,3m,2.2,0.8,0.5,928.0,7864.0,0.015,3m,1.4,0.8,2.0,424.0,3776,0.02,4m,2.4000000000000004,0.8,1.5,320,,,,,,,,2904.0,0.015,5m,1.6,0.8,1.5,600.0,2632.0,0.02,1m,1.2,0.0,2.0,144.0,5968.0,0.02,4m,1.0,0.0,2.0,752.0,6200.0,0.015,4m,2.4000000000000004,0.6000000000000001,2.0,904.0,1816.0,0.015,1m,1.6,0.2,1.0,72.0,7568.0,0.02,2m,2.8,0.6000000000000001,1.5,776.0,,,,,,,,6888.0,0.01,5m,3.0,0.6000000000000001,2.0,816.0,5640.0,0.01,3m,1.2,1.0,1.5,816.0,5816.0,0.02,3m,1.0,0.0,1.0,880.0,,,,,,,,,,,,,,,3288.0,0.02,2m,1.6,0.2,0.5,896.0,0.1,13,COMPLETE
139,139,1.28453337272337,2025-06-21 19:18:42.151439,2025-06-21 19:18:48.167982,0 days 00:00:06.016543,,,,,,,,5384.0,0.01,2m,1.8,0.8,2.0,664.0,,,,,,,,7904.0,0.02,2m,1.8,0.8,0.5,984.0,8192.0,0.015,3m,1.2,0.8,2.0,336.0,4408,0.02,4m,2.2,0.8,1.5,384,,,,,,,,2376.0,0.015,4m,2.2,0.8,1.5,464.0,2920.0,0.02,1m,1.4,0.0,2.0,240.0,6160.0,0.02,5m,1.2,0.0,2.0,616.0,5992.0,0.015,2m,2.8,0.6000000000000001,2.0,744.0,1240.0,0.015,1m,1.8,0.2,1.0,152.0,6992.0,0.02,2m,2.6,1.0,1.5,888.0,,,,,,,,7320.0,0.01,5m,2.8,0.4,2.0,736.0,5976.0,0.01,3m,1.0,1.0,1.5,880.0,6640.0,0.02,3m,1.6,0.0,1.0,984.0,,,,,,,,,,,,,,,3152.0,0.02,2m,1.6,0.0,0.5,1024.0,0.05,14,COMPLETE
140,140,2.7274722991703726,2025-06-21 19:18:48.247276,2025-06-21 19:18:54.799342,0 days 00:00:06.552066,,,,,,,,4880.0,0.01,3m,1.2,1.0,2.0,800.0,,,,,,,,7424.0,0.02,3m,2.0,0.8,0.5,960.0,7752.0,0.015,3m,1.0,0.8,2.0,280.0,4104,0.02,4m,2.4000000000000004,0.8,1.5,408,,,,,,,,2568.0,0.015,5m,1.8,0.8,1.5,560.0,3272.0,0.02,1m,1.4,0.0,2.0,104.0,6504.0,0.02,5m,1.0,0.0,2.0,648.0,5792.0,0.015,2m,2.8,0.6000000000000001,2.0,712.0,2936.0,0.015,1m,2.0,0.4,1.0,296.0,6720.0,0.02,2m,2.8,0.8,1.5,864.0,2368.0,0.02,4m,1.2,0.8,0.5,952.0,7576.0,0.01,5m,3.0,0.6000000000000001,2.0,672.0,6264.0,0.01,3m,1.0,1.0,1.5,312.0,7016.0,0.02,3m,1.4,0.0,1.0,936.0,,,,,,,,7200.0,0.015,3m,3.0,0.8,2.0,880.0,2944.0,0.02,4m,1.4,0.0,0.5,936.0,0.15000000000000002,16,COMPLETE
