,number,value,datetime_start,datetime_complete,duration,params_ADSK_BIIB_beta_win,params_ADSK_BIIB_stop_loss,params_ADSK_BIIB_trade_freq,params_ADSK_BIIB_z_entry,params_ADSK_BIIB_z_exit,params_ADSK_BIIB_z_stop_scaler,params_ADSK_BIIB_z_win,params_ADSK_LRCX_beta_win,params_ADSK_LRCX_stop_loss,params_ADSK_LRCX_trade_freq,params_ADSK_LRCX_z_entry,params_ADSK_LRCX_z_exit,params_ADSK_LRCX_z_stop_scaler,params_ADSK_LRCX_z_win,params_ALGN_NFLX_beta_win,params_ALGN_NFLX_stop_loss,params_ALGN_NFLX_trade_freq,params_ALGN_NFLX_z_entry,params_ALGN_NFLX_z_exit,params_ALGN_NFLX_z_stop_scaler,params_ALGN_NFLX_z_win,params_ALGN_ZS_beta_win,params_ALGN_ZS_stop_loss,params_ALGN_ZS_trade_freq,params_ALGN_ZS_z_entry,params_ALGN_ZS_z_exit,params_ALGN_ZS_z_stop_scaler,params_ALGN_ZS_z_win,params_AMD_NFLX_beta_win,params_AMD_NFLX_stop_loss,params_AMD_NFLX_trade_freq,params_AMD_NFLX_z_entry,params_AMD_NFLX_z_exit,params_AMD_NFLX_z_stop_scaler,params_AMD_NFLX_z_win,params_ASML_BIIB_beta_win,params_ASML_BIIB_stop_loss,params_ASML_BIIB_trade_freq,params_ASML_BIIB_z_entry,params_ASML_BIIB_z_exit,params_ASML_BIIB_z_stop_scaler,params_ASML_BIIB_z_win,params_ASML_CPRT_beta_win,params_ASML_CPRT_stop_loss,params_ASML_CPRT_trade_freq,params_ASML_CPRT_z_entry,params_ASML_CPRT_z_exit,params_ASML_CPRT_z_stop_scaler,params_ASML_CPRT_z_win,params_ASML_EBAY_beta_win,params_ASML_EBAY_stop_loss,params_ASML_EBAY_trade_freq,params_ASML_EBAY_z_entry,params_ASML_EBAY_z_exit,params_ASML_EBAY_z_stop_scaler,params_ASML_EBAY_z_win,params_ATVI_MRNA_beta_win,params_ATVI_MRNA_stop_loss,params_ATVI_MRNA_trade_freq,params_ATVI_MRNA_z_entry,params_ATVI_MRNA_z_exit,params_ATVI_MRNA_z_stop_scaler,params_ATVI_MRNA_z_win,params_ATVI_NTES_beta_win,params_ATVI_NTES_stop_loss,params_ATVI_NTES_trade_freq,params_ATVI_NTES_z_entry,params_ATVI_NTES_z_exit,params_ATVI_NTES_z_stop_scaler,params_ATVI_NTES_z_win,params_BIIB_CPRT_beta_win,params_BIIB_CPRT_stop_loss,params_BIIB_CPRT_trade_freq,params_BIIB_CPRT_z_entry,params_BIIB_CPRT_z_exit,params_BIIB_CPRT_z_stop_scaler,params_BIIB_CPRT_z_win,params_BIIB_EBAY_beta_win,params_BIIB_EBAY_stop_loss,params_BIIB_EBAY_trade_freq,params_BIIB_EBAY_z_entry,params_BIIB_EBAY_z_exit,params_BIIB_EBAY_z_stop_scaler,params_BIIB_EBAY_z_win,params_BIIB_FISV_beta_win,params_BIIB_FISV_stop_loss,params_BIIB_FISV_trade_freq,params_BIIB_FISV_z_entry,params_BIIB_FISV_z_exit,params_BIIB_FISV_z_stop_scaler,params_BIIB_FISV_z_win,params_BIIB_KLAC_beta_win,params_BIIB_KLAC_stop_loss,params_BIIB_KLAC_trade_freq,params_BIIB_KLAC_z_entry,params_BIIB_KLAC_z_exit,params_BIIB_KLAC_z_stop_scaler,params_BIIB_KLAC_z_win,params_CSCO_EBAY_beta_win,params_CSCO_EBAY_stop_loss,params_CSCO_EBAY_trade_freq,params_CSCO_EBAY_z_entry,params_CSCO_EBAY_z_exit,params_CSCO_EBAY_z_stop_scaler,params_CSCO_EBAY_z_win,params_DLTR_EA_beta_win,params_DLTR_EA_stop_loss,params_DLTR_EA_trade_freq,params_DLTR_EA_z_entry,params_DLTR_EA_z_exit,params_DLTR_EA_z_stop_scaler,params_DLTR_EA_z_win,params_EBAY_FISV_beta_win,params_EBAY_FISV_stop_loss,params_EBAY_FISV_trade_freq,params_EBAY_FISV_z_entry,params_EBAY_FISV_z_exit,params_EBAY_FISV_z_stop_scaler,params_EBAY_FISV_z_win,params_EBAY_MSFT_beta_win,params_EBAY_MSFT_stop_loss,params_EBAY_MSFT_trade_freq,params_EBAY_MSFT_z_entry,params_EBAY_MSFT_z_exit,params_EBAY_MSFT_z_stop_scaler,params_EBAY_MSFT_z_win,params_EBAY_SWKS_beta_win,params_EBAY_SWKS_stop_loss,params_EBAY_SWKS_trade_freq,params_EBAY_SWKS_z_entry,params_EBAY_SWKS_z_exit,params_EBAY_SWKS_z_stop_scaler,params_EBAY_SWKS_z_win,params_EXC_NTES_beta_win,params_EXC_NTES_stop_loss,params_EXC_NTES_trade_freq,params_EXC_NTES_z_entry,params_EXC_NTES_z_exit,params_EXC_NTES_z_stop_scaler,params_EXC_NTES_z_win,params_FAST_TXN_beta_win,params_FAST_TXN_stop_loss,params_FAST_TXN_trade_freq,params_FAST_TXN_z_entry,params_FAST_TXN_z_exit,params_FAST_TXN_z_stop_scaler,params_FAST_TXN_z_win,params_FB_MRNA_beta_win,params_FB_MRNA_stop_loss,params_FB_MRNA_trade_freq,params_FB_MRNA_z_entry,params_FB_MRNA_z_exit,params_FB_MRNA_z_stop_scaler,params_FB_MRNA_z_win,params_FB_NTES_beta_win,params_FB_NTES_stop_loss,params_FB_NTES_trade_freq,params_FB_NTES_z_entry,params_FB_NTES_z_exit,params_FB_NTES_z_stop_scaler,params_FB_NTES_z_win,params_FB_PYPL_beta_win,params_FB_PYPL_stop_loss,params_FB_PYPL_trade_freq,params_FB_PYPL_z_entry,params_FB_PYPL_z_exit,params_FB_PYPL_z_stop_scaler,params_FB_PYPL_z_win,params_FISV_HON_beta_win,params_FISV_HON_stop_loss,params_FISV_HON_trade_freq,params_FISV_HON_z_entry,params_FISV_HON_z_exit,params_FISV_HON_z_stop_scaler,params_FISV_HON_z_win,params_GOOG_GOOGL_beta_win,params_GOOG_GOOGL_stop_loss,params_GOOG_GOOGL_trade_freq,params_GOOG_GOOGL_z_entry,params_GOOG_GOOGL_z_exit,params_GOOG_GOOGL_z_stop_scaler,params_GOOG_GOOGL_z_win,params_LRCX_NXPI_beta_win,params_LRCX_NXPI_stop_loss,params_LRCX_NXPI_trade_freq,params_LRCX_NXPI_z_entry,params_LRCX_NXPI_z_exit,params_LRCX_NXPI_z_stop_scaler,params_LRCX_NXPI_z_win,params_MCHP_CPRT_beta_win,params_MCHP_CPRT_stop_loss,params_MCHP_CPRT_trade_freq,params_MCHP_CPRT_z_entry,params_MCHP_CPRT_z_exit,params_MCHP_CPRT_z_stop_scaler,params_MCHP_CPRT_z_win,params_MRNA_NTES_beta_win,params_MRNA_NTES_stop_loss,params_MRNA_NTES_trade_freq,params_MRNA_NTES_z_entry,params_MRNA_NTES_z_exit,params_MRNA_NTES_z_stop_scaler,params_MRNA_NTES_z_win,params_MSFT_CPRT_beta_win,params_MSFT_CPRT_stop_loss,params_MSFT_CPRT_trade_freq,params_MSFT_CPRT_z_entry,params_MSFT_CPRT_z_exit,params_MSFT_CPRT_z_stop_scaler,params_MSFT_CPRT_z_win,params_MTCH_NFLX_beta_win,params_MTCH_NFLX_stop_loss,params_MTCH_NFLX_trade_freq,params_MTCH_NFLX_z_entry,params_MTCH_NFLX_z_exit,params_MTCH_NFLX_z_stop_scaler,params_MTCH_NFLX_z_win,params_MTCH_NTES_beta_win,params_MTCH_NTES_stop_loss,params_MTCH_NTES_trade_freq,params_MTCH_NTES_z_entry,params_MTCH_NTES_z_exit,params_MTCH_NTES_z_stop_scaler,params_MTCH_NTES_z_win,params_OKTA_ZS_beta_win,params_OKTA_ZS_stop_loss,params_OKTA_ZS_trade_freq,params_OKTA_ZS_z_entry,params_OKTA_ZS_z_exit,params_OKTA_ZS_z_stop_scaler,params_OKTA_ZS_z_win,params_PDD_NTES_beta_win,params_PDD_NTES_stop_loss,params_PDD_NTES_trade_freq,params_PDD_NTES_z_entry,params_PDD_NTES_z_exit,params_PDD_NTES_z_stop_scaler,params_PDD_NTES_z_win,params_PYPL_MRNA_beta_win,params_PYPL_MRNA_stop_loss,params_PYPL_MRNA_trade_freq,params_PYPL_MRNA_z_entry,params_PYPL_MRNA_z_exit,params_PYPL_MRNA_z_stop_scaler,params_PYPL_MRNA_z_win,params_PYPL_NTES_beta_win,params_PYPL_NTES_stop_loss,params_PYPL_NTES_trade_freq,params_PYPL_NTES_z_entry,params_PYPL_NTES_z_exit,params_PYPL_NTES_z_stop_scaler,params_PYPL_NTES_z_win,params_PYPL_ZM_beta_win,params_PYPL_ZM_stop_loss,params_PYPL_ZM_trade_freq,params_PYPL_ZM_z_entry,params_PYPL_ZM_z_exit,params_PYPL_ZM_z_stop_scaler,params_PYPL_ZM_z_win,params_ROST_MRNA_beta_win,params_ROST_MRNA_stop_loss,params_ROST_MRNA_trade_freq,params_ROST_MRNA_z_entry,params_ROST_MRNA_z_exit,params_ROST_MRNA_z_stop_scaler,params_ROST_MRNA_z_win,params_TEAM_ZS_beta_win,params_TEAM_ZS_stop_loss,params_TEAM_ZS_trade_freq,params_TEAM_ZS_z_entry,params_TEAM_ZS_z_exit,params_TEAM_ZS_z_stop_scaler,params_TEAM_ZS_z_win,params_ZM_NTES_beta_win,params_ZM_NTES_stop_loss,params_ZM_NTES_trade_freq,params_ZM_NTES_z_entry,params_ZM_NTES_z_exit,params_ZM_NTES_z_stop_scaler,params_ZM_NTES_z_win,params_buffer_capital,params_pairs_to_trade,state
83,83,-0.7172511602418408,2025-06-21 19:22:56.474650,2025-06-21 19:23:02.004379,0 days 00:00:05.529729,2824.0,0.01,5m,2.2,0.0,1.5,968.0,,,,,,,,,,,,,,,2184.0,0.015,4m,2.2,0.8,1.0,736.0,2776.0,0.01,4m,1.4,0.0,1.0,824.0,,,,,,,,2024,0.015,4m,2.2,0.0,1.0,184,,,,,,,,7472.0,0.015,2m,2.6,0.8,1.0,944.0,,,,,,,,,,,,,,,,,,,,,,1304.0,0.02,5m,1.4,0.8,1.5,240.0,,,,,,,,,,,,,,,7800.0,0.015,5m,2.2,0.4,1.5,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.0,0.015,3m,1.6,0.8,0.5,248.0,,,,,,,,,,,,,,,2992.0,0.015,5m,2.6,0.6000000000000001,1.5,736.0,,,,,,,,,,,,,,,7416.0,0.02,2m,2.8,0.0,0.5,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.0,0.015,2m,2.4000000000000004,0.6000000000000001,1.0,816.0,,,,,,,,,,,,,,,,,,,,,,2224,0.015,4m,2.2,0.8,0.5,504,,,,,,,,0.35000000000000003,6,COMPLETE
84,84,0.4251123503726173,2025-06-21 19:23:02.102897,2025-06-21 19:23:09.120963,0 days 00:00:07.018066,3328.0,0.01,5m,2.6,0.0,1.5,952.0,,,,,,,,,,,,,,,1936.0,0.015,4m,1.6,0.6000000000000001,1.5,672.0,1896.0,0.01,5m,1.2,0.2,1.0,968.0,,,,,,,,4416,0.015,4m,2.4000000000000004,0.0,1.0,216,,,,,,,,6584.0,0.015,2m,2.4000000000000004,0.6000000000000001,1.0,984.0,,,,,,,,,,,,,,,7584.0,0.015,1m,2.2,0.2,1.0,472.0,7064.0,0.02,5m,1.6,0.8,1.5,504.0,,,,,,,,,,,,,,,7552.0,0.015,5m,2.4000000000000004,0.2,1.0,104.0,,,,,,,,7320.0,0.01,4m,2.2,0.2,2.0,544.0,,,,,,,,,,,,,,,2992.0,0.015,3m,1.2,1.0,0.5,464.0,,,,,,,,5856.0,0.02,1m,2.2,0.8,1.5,760.0,7192.0,0.015,5m,2.8,0.6000000000000001,1.5,768.0,,,,,,,,,,,,,,,6904.0,0.02,2m,3.0,0.2,0.5,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.0,0.015,2m,2.2,0.8,1.5,752.0,,,,,,,,,,,,,,,1696.0,0.015,4m,2.4000000000000004,0.8,1.5,128.0,2968,0.015,4m,2.0,0.6000000000000001,0.5,360,,,,,,,,0.45,8,COMPLETE
85,85,0.8733996166979613,2025-06-21 19:23:09.227489,2025-06-21 19:23:14.448434,0 days 00:00:05.220945,3936.0,0.01,5m,2.8,0.0,2.0,984.0,,,,,,,,,,,,,,,7104.0,0.015,4m,1.4,0.8,1.0,856.0,1696.0,0.01,5m,1.0,0.0,1.0,920.0,,,,,,,,1616,0.01,5m,2.0,0.2,1.0,168,,,,,,,,6264.0,0.015,4m,2.8,0.6000000000000001,1.0,872.0,,,,,,,,,,,,,,,,,,,,,,2176.0,0.02,5m,1.2,0.8,2.0,368.0,,,,,,,,,,,,,,,6848.0,0.015,5m,1.6,0.0,1.5,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.0,0.015,3m,1.4,0.8,1.0,408.0,,,,,,,,,,,,,,,3312.0,0.015,5m,2.2,0.4,1.0,688.0,,,,,,,,,,,,,,,7368.0,0.02,5m,2.6,0.0,1.0,376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3272.0,0.015,2m,1.8,1.0,0.5,632.0,,,,,,,,,,,,,,,,,,,,,,3272,0.015,4m,1.8,0.8,0.5,424,,,,,,,,0.4,6,COMPLETE
86,86,-0.07821395257604785,2025-06-21 19:23:14.547029,2025-06-21 19:23:17.264252,0 days 00:00:02.717223,4296.0,0.01,2m,2.8,0.4,2.0,752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296,0.01,5m,2.0,0.2,1.5,168,,,,,,,,6008.0,0.015,4m,2.8,0.4,2.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6936.0,0.015,3m,1.6,0.0,2.0,432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3464.0,0.015,2m,2.2,0.4,1.0,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3184,0.015,4m,1.8,1.0,0.5,400,,,,,,,,0.5,3,COMPLETE
87,87,1.0303603582065017,2025-06-21 19:23:17.354999,2025-06-21 19:23:21.869665,0 days 00:00:04.514666,3920.0,0.01,5m,2.8,0.2,2.0,872.0,,,,,,,,,,,,,,,7072.0,0.015,4m,1.4,1.0,0.5,984.0,,,,,,,,,,,,,,,1640,0.01,5m,2.0,0.4,1.0,336,,,,,,,,5744.0,0.015,4m,3.0,0.8,1.0,736.0,,,,,,,,,,,,,,,,,,,,,,2232.0,0.02,2m,1.2,1.0,2.0,440.0,,,,,,,,,,,,,,,6784.0,0.015,5m,1.8,0.0,2.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.0,0.015,3m,1.8,0.8,1.0,600.0,,,,,,,,,,,,,,,3672.0,0.015,3m,2.2,0.4,1.0,688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3328.0,0.015,2m,1.8,1.0,0.5,640.0,,,,,,,,,,,,,,,,,,,,,,4024,0.015,5m,1.6,0.2,0.5,440,,,,,,,,0.45,5,COMPLETE
88,88,-0.5326842833492478,2025-06-21 19:23:21.961666,2025-06-21 19:23:32.031848,0 days 00:00:10.070182,3928.0,0.01,5m,3.0,0.2,2.0,784.0,,,,,,,,,,,,,,,7256.0,0.015,4m,1.4,1.0,0.5,960.0,2480.0,0.015,5m,1.0,0.2,1.5,768.0,,,,,,,,1880,0.01,5m,2.0,0.4,1.0,512,,,,,,,,5544.0,0.015,4m,3.0,0.8,1.0,744.0,,,,,,,,,,,,,,,5560.0,0.01,1m,1.2,0.8,1.5,616.0,2632.0,0.01,2m,1.0,1.0,2.0,312.0,5080.0,0.02,4m,1.4,0.2,0.5,72.0,,,,,,,,5920.0,0.015,5m,1.4,0.0,2.0,328.0,4344.0,0.015,4m,1.8,0.8,2.0,544.0,4168.0,0.015,3m,1.6,0.0,1.0,400.0,2408.0,0.015,4m,1.6,0.2,0.5,624.0,,,,,,,,1224.0,0.015,1m,1.8,0.6000000000000001,1.0,616.0,,,,,,,,1696.0,0.01,3m,1.0,0.0,0.5,352.0,3856.0,0.015,3m,2.4000000000000004,0.4,1.0,720.0,,,,,,,,,,,,,,,7328.0,0.02,5m,2.4000000000000004,0.2,1.0,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,0.015,2m,1.8,0.2,2.0,424.0,,,,,,,,3792.0,0.02,4m,1.6,1.0,0.5,680.0,1112.0,0.015,1m,1.8,0.6000000000000001,2.0,400.0,,,,,,,,6776.0,0.01,2m,1.2,0.2,1.0,832.0,4008,0.015,5m,1.4,0.2,1.0,448,7752.0,0.02,2m,2.0,0.4,0.5,824.0,0.45,11,COMPLETE
89,89,-1.8861169743297488,2025-06-21 19:23:32.142165,2025-06-21 19:23:37.712972,0 days 00:00:05.570807,4224.0,0.01,5m,2.8,0.4,2.0,992.0,,,,,,,,,,,,,,,6704.0,0.015,4m,1.4,1.0,0.5,1024.0,1336.0,0.01,2m,1.0,0.0,1.0,712.0,,,,,,,,1680,0.01,5m,2.0,0.4,1.0,384,,,,,,,,6248.0,0.02,4m,3.0,0.6000000000000001,1.0,128.0,,,,,,,,,,,,,,,,,,,,,,2296.0,0.02,2m,1.2,1.0,2.0,376.0,,,,,,,,,,,,,,,6688.0,0.015,5m,1.6,0.0,2.0,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.0,0.015,5m,1.6,0.8,1.0,696.0,,,,,,,,,,,,,,,3336.0,0.015,3m,2.2,0.4,1.0,800.0,,,,,,,,,,,,,,,5040.0,0.015,5m,2.6,0.4,1.0,456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2856.0,0.015,2m,1.8,1.0,0.5,632.0,,,,,,,,,,,,,,,,,,,,,,4376,0.015,5m,1.6,0.4,0.5,472,,,,,,,,0.5,6,COMPLETE
90,90,-0.54608057853484,2025-06-21 19:23:37.789418,2025-06-21 19:23:41.254227,0 days 00:00:03.464809,4584.0,0.01,5m,2.8,0.2,2.0,928.0,,,,,,,,,,,,,,,7336.0,0.015,1m,1.2,1.0,0.5,928.0,,,,,,,,,,,,,,,1576,0.01,5m,1.8,0.4,1.0,424,,,,,,,,5704.0,0.01,4m,3.0,0.4,1.0,776.0,,,,,,,,,,,,,,,,,,,,,,2224.0,0.02,2m,1.2,1.0,2.0,440.0,,,,,,,,,,,,,,,6312.0,0.015,4m,1.8,0.0,2.0,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3696.0,0.015,3m,2.2,0.4,1.0,704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4648,0.015,5m,1.4,0.2,1.5,600,,,,,,,,0.45,4,COMPLETE
91,91,0.5762195247868979,2025-06-21 19:23:41.343622,2025-06-21 19:23:45.684538,0 days 00:00:04.340916,4032.0,0.01,5m,3.0,0.0,2.0,872.0,,,,,,,,,,,,,,,6648.0,0.015,4m,1.6,0.8,0.5,984.0,,,,,,,,,,,,,,,1040,0.01,5m,2.0,0.2,1.0,336,,,,,,,,6456.0,0.015,4m,2.8,0.8,1.0,720.0,,,,,,,,,,,,,,,,,,,,,,1888.0,0.02,5m,1.2,0.8,2.0,488.0,,,,,,,,,,,,,,,7136.0,0.015,5m,1.8,0.0,2.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.0,0.015,3m,1.8,0.8,1.0,592.0,,,,,,,,,,,,,,,4152.0,0.015,3m,2.2,0.4,1.0,688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3320.0,0.015,2m,1.8,1.0,0.5,624.0,,,,,,,,,,,,,,,,,,,,,,3736,0.015,5m,1.8,0.0,0.5,432,,,,,,,,0.4,5,COMPLETE
92,92,1.8047456184539896,2025-06-21 19:23:45.773760,2025-06-21 19:23:50.344090,0 days 00:00:04.570330,3064.0,0.01,3m,2.8,0.0,2.0,840.0,,,,,,,,,,,,,,,5976.0,0.015,4m,1.4,0.8,1.5,840.0,,,,,,,,,,,,,,,2168,0.01,5m,2.0,0.2,1.0,456,,,,,,,,5928.0,0.015,4m,2.8,0.8,1.0,856.0,,,,,,,,,,,,,,,,,,,,,,3496.0,0.02,2m,1.4,0.6000000000000001,2.0,536.0,,,,,,,,,,,,,,,6840.0,0.015,5m,1.8,0.0,1.5,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152.0,0.015,3m,2.2,0.8,1.0,400.0,,,,,,,,,,,,,,,4416.0,0.015,5m,2.0,0.4,1.0,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520.0,0.015,2m,1.8,1.0,0.5,560.0,,,,,,,,,,,,,,,,,,,,,,3632,0.015,4m,1.6,0.4,0.5,360,,,,,,,,0.35000000000000003,5,COMPLETE
93,93,0.12071851537818722,2025-06-21 19:23:50.423749,2025-06-21 19:23:56.034570,0 days 00:00:05.610821,3792.0,0.01,5m,2.8,0.0,2.0,840.0,,,,,,,,,,,,,,,5952.0,0.015,4m,1.4,0.8,1.5,856.0,3608.0,0.01,4m,1.6,0.0,1.0,848.0,,,,,,,,2280,0.01,5m,2.2,0.2,1.0,352,,,,,,,,5392.0,0.015,4m,2.8,0.8,1.0,856.0,,,,,,,,,,,,,,,,,,,,,,3416.0,0.02,2m,1.4,0.6000000000000001,2.0,568.0,,,,,,,,,,,,,,,6808.0,0.015,5m,1.6,0.0,2.0,904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.0,0.015,3m,2.4000000000000004,0.8,1.5,392.0,,,,,,,,,,,,,,,4432.0,0.015,5m,2.0,0.2,1.0,472.0,,,,,,,,,,,,,,,8024.0,0.02,5m,1.8,0.0,1.5,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3480.0,0.015,2m,1.6,1.0,0.5,552.0,,,,,,,,,,,,,,,,,,,,,,3480,0.015,4m,1.6,0.4,0.5,408,,,,,,,,0.35000000000000003,6,COMPLETE
94,94,-0.024261307413086252,2025-06-21 19:23:56.128880,2025-06-21 19:24:00.562099,0 days 00:00:04.433219,4432.0,0.01,4m,2.6,0.2,2.0,816.0,,,,,,,,,,,,,,,7632.0,0.015,4m,1.4,1.0,1.5,992.0,,,,,,,,,,,,,,,2144,0.01,5m,1.8,0.2,1.0,456,,,,,,,,6168.0,0.015,4m,2.0,0.8,1.0,816.0,,,,,,,,,,,,,,,,,,,,,,3112.0,0.02,2m,1.0,0.6000000000000001,2.0,536.0,,,,,,,,,,,,,,,6552.0,0.015,5m,2.0,0.0,2.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.0,0.015,3m,2.4000000000000004,0.8,1.0,312.0,,,,,,,,,,,,,,,3944.0,0.015,5m,2.0,0.4,1.0,592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,0.015,2m,2.0,1.0,0.5,704.0,,,,,,,,,,,,,,,,,,,,,,3960,0.015,5m,1.6,0.2,0.5,368,,,,,,,,0.3,5,COMPLETE
95,95,0.9526160736828219,2025-06-21 19:24:00.640949,2025-06-21 19:24:04.528102,0 days 00:00:03.887153,3416.0,0.01,3m,2.8,0.0,2.0,736.0,,,,,,,,,,,,,,,5072.0,0.015,3m,1.2,1.0,1.5,896.0,,,,,,,,,,,,,,,1880,0.01,1m,2.0,0.4,1.0,464,,,,,,,,5960.0,0.015,4m,1.8,0.8,1.0,912.0,,,,,,,,,,,,,,,,,,,,,,2808.0,0.02,2m,1.2,0.6000000000000001,2.0,592.0,,,,,,,,,,,,,,,7528.0,0.015,5m,1.8,0.0,1.5,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5056.0,0.015,4m,2.0,0.4,1.0,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3192,0.015,4m,1.6,0.4,0.5,320,,,,,,,,0.35000000000000003,4,COMPLETE
96,96,-0.0599558055330252,2025-06-21 19:24:04.607282,2025-06-21 19:24:08.145518,0 days 00:00:03.538236,3480.0,0.01,2m,2.8,0.8,2.0,632.0,,,,,,,,,,,,,,,5144.0,0.015,3m,1.2,1.0,1.5,912.0,,,,,,,,,,,,,,,1872,0.01,1m,2.0,0.4,1.0,296,,,,,,,,5944.0,0.015,4m,1.8,0.8,1.0,912.0,,,,,,,,,,,,,,,,,,,,,,2832.0,0.02,2m,1.2,0.6000000000000001,2.0,600.0,,,,,,,,,,,,,,,6952.0,0.015,5m,1.8,0.0,2.0,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6224.0,0.015,4m,2.0,0.4,1.0,568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3160,0.015,1m,1.2,0.4,0.5,304,,,,,,,,0.5,4,COMPLETE
97,97,-0.04098586124849988,2025-06-21 19:24:08.260393,2025-06-21 19:24:11.352950,0 days 00:00:03.092557,3608.0,0.02,5m,3.0,0.0,2.0,792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576,0.01,1m,2.2,0.6000000000000001,1.0,456,,,,,,,,4656.0,0.015,4m,1.8,0.6000000000000001,0.5,960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7512.0,0.015,2m,1.6,0.0,1.5,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3656.0,0.015,4m,1.8,0.2,1.0,664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3632,0.015,4m,1.6,0.4,0.5,120,,,,,,,,0.25,3,COMPLETE
98,98,0.01241936272483526,2025-06-21 19:24:11.421593,2025-06-21 19:24:12.457239,0 days 00:00:01.035646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2968,0.01,1m,2.0,0.4,1.0,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4848,0.015,4m,1.4,0.4,2.0,280,,,,,,,,0.3,1,COMPLETE
