date,time,PRICE_NFLX_NFLX_ON_PLTR,PRICE_PLTR_NFLX_ON_PLTR,PRICE_AEP_AEP_ON_MELI,PRICE_MELI_AEP_ON_MELI,BETA_AEP_ON_MELI,SPREAD_AEP_ON_MELI,Z_AEP_ON_MELI,BETA_NFLX_ON_PLTR,SPREAD_NFLX_ON_PLTR,Z_NFLX_ON_PLTR,market_close,SIGNAL_AEP_ON_MELI,SIGNAL_NFLX_ON_PLTR,POS_AEP_ON_MELI,POS_NFLX_ON_PLTR,POS_BETA_AEP_ON_MELI,POS_BETA_NFLX_ON_PLTR,PAIR_BASE_AEP_ON_MELI,PAIR_BASE_NFLX_ON_PLTR,PAIR_RET_AEP_ON_MELI,PAIR_RET_NFLX_ON_PLTR,SL_AEP_ON_MELI,SL_NFLX_ON_PLTR,LOSS_AEP_ON_MELI,LOSS_NFLX_ON_PLTR,COOLDOWN_AEP_ON_MELI,COOLDOWN_NFLX_ON_PLTR,CAPITAL_AEP_ON_MELI,CAPITAL_NFLX_ON_PLTR,REMAINING_CAPITAL,CAPITAL,PORT_RET
2025-04-08,14:15:00.000000000,913.7165,85.42,102.55,1926.09,0.03719356115283393,30.911853799138086,-0.9869415149021931,4.946572112739312,491.180310129808,0.5217075503830336,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.38810144596846,0.0,0.0002647187833370931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:16:00.000000000,910.91,85.56,102.42,1929.88,,,,4.939222203476195,488.3101482705767,0.4148017661679499,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.4073293659931,0.0,-0.0015652833219327626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:17:00.000000000,911.51,85.83,102.32,1927.67,0.037084257144043564,30.833790031141532,-0.9914213720930644,4.931240061993185,488.261665479125,0.4073881119474101,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.22031255774652,0.0,-0.00007277274874076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:18:00.000000000,908.5,85.71,102.52,1926.605,,,,4.920102808314077,486.7979882994005,0.34929965289421533,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.3783791184784,0.0,0.0013574964368315038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:19:00.000000000,910.625,85.8006,102.5,1921.885,0.036996577519445385,31.396832614040704,-0.8323407604692109,4.911840845273588,489.186108371019,0.42946026253589714,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.17253326557176,0.0,0.000929741898800987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:20:00.000000000,913.255,85.697,102.49,1921.885,,,,4.908652545622683,492.5982027977729,0.5474151908528161,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.16253326557177,0.0,-0.00005612537362927765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:21:00.000000000,911.155,85.79,102.44,1925.0,0.03690202685678353,31.403598300691698,-0.8169404117516655,4.90207525464813,490.60596390373684,0.4693517649617324,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.23518365366587,0.0,-0.0009690611428203993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:22:00.000000000,911.07,85.65,102.31,1922.45,,,,4.896980980127462,491.6435790520829,0.5018250361086473,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.00477964415063,0.0,-0.00016605021454271093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:23:00.000000000,909.71,85.705,102.275,1924.855,0.03680724349622482,31.426393320074183,-0.7975245784684166,4.889587454469597,490.64790721468324,0.45953015056295404,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.06447440606598,0.0,-0.0007286026935604353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:24:00.000000000,910.13,85.62,102.23,1920.0,,,,4.883508687913211,492.0039861408709,0.5043105388793827,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,177.82831304677325,0.0,0.000820833912998474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:25:00.000000000,909.92,85.7,102.18,1920.0,0.036726171301483264,31.66575110115214,-0.7219781257308975,4.87692710692942,491.96734693614866,0.49741494914423623,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,177.77831304677323,0.0,-0.0002811700743449437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:26:00.000000000,911.935,85.975,102.15,1921.28,,,,4.870835646001846,493.16490533499126,0.5370136376355051,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,177.79871192213776,0.0,-0.00045224231227436495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:27:00.000000000,911.71,85.93,102.145,1921.28,0.03664166046668652,31.74611057856451,-0.6880637827387355,4.8649361569087315,493.6660360368327,0.5506155775944221,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,177.79371192213773,0.0,-0.000028121688542936582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:28:00.000000000,911.56,85.855,102.22,1924.7,,,,4.859644096566894,494.3352560892492,0.5708355301346545,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.0033714172523,0.0,-0.00033555458440903853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:29:00.000000000,907.0544,85.57,102.26,1923.58,0.036550175497871845,31.95281341580369,-0.6206823792512874,4.8509990110651655,491.9544146231538,0.47378476380246803,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,177.99927240130836,0.0,0.00047245743310574037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:30:00.000000000,906.7,85.365,102.275,1923.23,,,,4.8434852821615255,493.23587888828143,0.51805383673375,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.00049145882588,0.0,0.0001616913490387546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:31:00.000000000,905.785,85.52,102.445,1915.14,0.03648743984123026,32.566444462466265,-0.44436527365383083,4.8339006562770335,492.3898158751881,0.47945693828907765,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,177.8519548168736,0.0,0.0027445802983374645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:32:00.000000000,906.895,85.4277,102.54,1915.005,,,,4.826585716583234,494.5708833794424,0.5602786290292023,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,177.94163931048752,0.0,0.000564039380334057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:33:00.000000000,907.535,85.38,102.535,1918.83,0.03641934023232158,32.65247738201438,-0.40949706882412745,4.820370747040806,495.971745617656,0.6111283910088775,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.08724532476037,0.0,-0.0008744778056212146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:34:00.000000000,908.43,85.58,102.545,1918.83,,,,4.814246971467518,496.4267441818098,0.6246577404860462,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.09724532476037,0.0,0.000056152252688108516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:35:00.000000000,907.295,85.4301,102.29,1918.83,0.036346102918561746,32.54800733677618,-0.42609452440365847,4.807745334635574,496.5688352875494,0.6255581521753322,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,177.84224532476037,0.0,-0.0014318020446357994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:36:00.000000000,906.59,85.43,102.455,1927.8854,,,,4.800661199443449,496.46951373154616,0.6166581994820994,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,178.36379374349147,0.0,-0.0010770692777822676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
2025-04-08,14:37:00.000000000,905.09,85.32,102.375,1918.378,0.03627434468763379,32.78709518682646,-0.3490203613289497,4.792908554301903,496.1590421469617,0.5989871739314789,0,0.0,0.0,1.0,0.0,0.03937412137852773,0.0,177.90944822189726,0.0,0.0016502537618005235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915628546695727,0.9915628546695727,0.0
